Gene stable ID,Gene name,NCBI gene ID,Gene stable ID,Gene name
ENSG00000051523,CYBA,1535,ENSDARG00000018283,cyba
ENSG00000173391,OLR1,4973,ENSDARG00000074732,BX682234.1
ENSG00000187908,DMBT1,1755,ENSDARG00000101017,CT583642.1
ENSG00000187908,DMBT1,1755,ENSDARG00000111315,CT583642.2
ENSG00000127377,CRYGN,155051,ENSDARG00000102129,crygn1
ENSG00000207996,MIR301A,407027,ENSDARG00000083420,dre-mir-301a
ENSG00000160214,RRP1,8568,ENSDARG00000103337,rrp1
ENSG00000171860,C3AR1,719,ENSDARG00000031749,C3AR1
ENSG00000165271,NOL6,65083,ENSDARG00000059711,nol6
ENSG00000054793,ATP9A,10079,ENSDARG00000115869,ATP9A
ENSG00000238936,SNORD65B,,ENSDARG00000080775,CR847523.2
ENSG00000238936,SNORD65B,,ENSDARG00000080188,CR847523.1
ENSG00000011201,ANOS1,3730,ENSDARG00000112637,ANOS1
ENSG00000118508,RAB32,10981,ENSDARG00000041165,rab32b
ENSG00000168010,ATG16L2,89849,ENSDARG00000109384,atg16l2
ENSG00000165633,VSTM4,196740,ENSDARG00000053186,vstm4b
ENSG00000259753,AC068234.1,,ENSDARG00000056767,itgb3a
ENSG00000136279,DBNL,28988,ENSDARG00000016016,dbnlb
ENSG00000131584,ACAP3,116983,ENSDARG00000115609,CABZ01099847.1
ENSG00000131584,ACAP3,116983,ENSDARG00000099240,acap3b
ENSG00000171246,NPTX1,4884,ENSDARG00000074671,nptx1l
ENSG00000167037,SGSM1,129049,ENSDARG00000028857,sgsm1a
ENSG00000092964,DPYSL2,1808,ENSDARG00000038974,FO904844.1
ENSG00000134470,IL15RA,3601,ENSDARG00000069311,il15ra
ENSG00000168243,GNG4,2786,ENSDARG00000111259,GNG4
ENSG00000147687,TATDN1,83940,ENSDARG00000036924,tatdn1
ENSG00000141837,CACNA1A,773,ENSDARG00000037905,cacna1aa
ENSG00000124134,KCNS1,3787,ENSDARG00000026084,si:dkey-43k4.5
ENSG00000179029,TMEM107,84314,ENSDARG00000059150,tmem107
ENSG00000207604,MIR206,406989,ENSDARG00000081661,MIR206
ENSG00000196611,MMP1,4312,ENSDARG00000012395,mmp13a
ENSG00000196611,MMP1,4312,ENSDARG00000114451,mmp13a
ENSG00000166126,AMN,81693,ENSDARG00000062947,amn
ENSG00000204852,TCTN1,79600,ENSDARG00000078447,tctn1
ENSG00000198081,ZBTB14,7541,ENSDARG00000098273,zbtb14
ENSG00000236104,ZBTB22,9278,ENSDARG00000020176,zbtb22a
ENSG00000054965,FAM168A,23201,ENSDARG00000098832,fam168a
ENSG00000132603,NIP7,51388,ENSDARG00000059075,nip7
ENSG00000115866,DARS1,1615,ENSDARG00000070043,dars1
ENSG00000152034,MCHR2,84539,ENSDARG00000101313,MCHR2
ENSG00000020129,NCDN,23154,ENSDARG00000098544,ncdn
ENSG00000182208,MOB2,81532,ENSDARG00000012005,mob2b
ENSG00000280498,SNORA16A,,ENSDARG00000081082,CR385068.1
ENSG00000280498,SNORA16A,,ENSDARG00000081931,CR385068.3
ENSG00000126217,MCF2L,23263,ENSDARG00000069929,CABZ01053976.1
ENSG00000105968,H2AZ2,94239,ENSDARG00000116491,h2az2b
ENSG00000197991,AL592490.1,,ENSDARG00000036424,pcdh20
ENSG00000163646,CLRN1,7401,ENSDARG00000102890,clrn1
ENSG00000154240,CEP112,201134,ENSDARG00000079679,cep112
ENSG00000283797,MIR29B1,,ENSDARG00000081284,dre-mir-29b-2
ENSG00000166482,MFAP4,4239,ENSDARG00000038682,zgc:171687
ENSG00000166482,MFAP4,4239,ENSDARG00000110574,CABZ01080042.1
ENSG00000166482,MFAP4,4239,ENSDARG00000116066,CABZ01084501.3
ENSG00000166482,MFAP4,4239,ENSDARG00000115195,FO203432.1
ENSG00000166482,MFAP4,4239,ENSDARG00000111491,CABZ01084501.1
ENSG00000063180,CA11,770,ENSDARG00000014488,ca2
ENSG00000201009,AC009365.2,,ENSDARG00000085358,SNORD46
ENSG00000178804,H1-8,132243,ENSDARG00000102892,h1m
ENSG00000111796,KLRB1,3820,ENSDARG00000074732,BX682234.1
ENSG00000222222,RNU2-17P,,ENSDARG00000082734,CR388189.3
ENSG00000271271,UGT2A2,574537,ENSDARG00000093043,ugt2a7
ENSG00000271271,UGT2A2,574537,ENSDARG00000113218,FP236810.2
ENSG00000271271,UGT2A2,574537,ENSDARG00000109611,FP236810.1
ENSG00000271271,UGT2A2,574537,ENSDARG00000054835,ugt5f1
ENSG00000271271,UGT2A2,574537,ENSDARG00000116986,zgc:172315
ENSG00000271271,UGT2A2,574537,ENSDARG00000110614,ugt2a7
ENSG00000167861,HID1,283987,ENSDARG00000021846,hid1a
ENSG00000146955,RAB19,401409,ENSDARG00000099205,CABZ01081908.1
ENSG00000146955,RAB19,401409,ENSDARG00000101150,RAB19
ENSG00000156564,LRFN2,57497,ENSDARG00000106248,BX548062.1
ENSG00000221023,RNU6ATAC19P,,ENSDARG00000083060,CR376850.1
ENSG00000100201,DDX17,10521,ENSDARG00000010873,DDX17
ENSG00000088387,DOCK9,23348,ENSDARG00000114086,CABZ01046123.1
ENSG00000136098,NEK3,4752,ENSDARG00000058869,CABZ01040556.1
ENSG00000036828,CASR,846,ENSDARG00000013649,casr
ENSG00000104221,BRF2,55290,ENSDARG00000104644,CABZ01085177.1
ENSG00000125454,SLC25A19,60386,ENSDARG00000100385,slc25a19
ENSG00000211520,MIR216B,,ENSDARG00000083359,dre-mir-216b
ENSG00000211520,MIR216B,,ENSDARG00000081608,dre-mir-216a
ENSG00000165300,SLITRK5,26050,ENSDARG00000103359,slitrk5a
ENSG00000282608,ADORA3,140,ENSDARG00000059899,CR847944.2
ENSG00000143190,POU2F1,5451,ENSDARG00000102550,CABZ01080371.1
ENSG00000187796,CARD9,64170,ENSDARG00000067672,card9
ENSG00000010818,HIVEP2,3097,ENSDARG00000039987,hivep2a
ENSG00000160410,SHKBP1,92799,ENSDARG00000105050,SHKBP1
ENSG00000147684,NDUFB9,4715,ENSDARG00000041314,ndufb9
ENSG00000278249,SCARNA2,,ENSDARG00000104511,AL929282.1
ENSG00000125510,OPRL1,4987,ENSDARG00000071209,oprl1
ENSG00000166783,MARF1,9665,ENSDARG00000115222,MARF1
ENSG00000147896,IFNK,56832,ENSDARG00000070676,ifnphi3
ENSG00000259207,ITGB3,3690,ENSDARG00000056767,itgb3a
ENSG00000163002,NUP35,129401,ENSDARG00000012222,nup35
ENSG00000037637,FBXO42,54455,ENSDARG00000087545,fbxo42
ENSG00000140577,CRTC3,64784,ENSDARG00000052114,crtc3
ENSG00000172731,LRRC20,55222,ENSDARG00000105018,lrrc20
ENSG00000205413,SAMD9,54809,ENSDARG00000102729,SAMD9
ENSG00000176102,CSTF3,1479,ENSDARG00000018904,cstf3
ENSG00000158560,DYNC1I1,1780,ENSDARG00000098090,CABZ01088308.1
ENSG00000174672,BRSK2,9024,ENSDARG00000061421,FQ311928.1
ENSG00000067113,PLPP1,8611,ENSDARG00000079790,LO018102.1
ENSG00000164049,FBXW12,285231,ENSDARG00000010248,wdr54
ENSG00000165501,LRR1,122769,ENSDARG00000104448,zgc:77287
ENSG00000136169,SETDB2,83852,ENSDARG00000101462,setdb2
ENSG00000119535,CSF3R,1441,ENSDARG00000045959,csf3r
ENSG00000284499,MIR363,574031,ENSDARG00000081303,MIR363
ENSG00000146373,RNF217,154214,ENSDARG00000060944,rnf217
ENSG00000197070,ARRDC1,92714,ENSDARG00000079839,arrdc1b
ENSG00000155158,TTC39B,158219,ENSDARG00000100962,ttc39b
ENSG00000272573,MUSTN1,389125,ENSDARG00000089086,mustn1b
ENSG00000284862,CCDC39,339829,ENSDARG00000100981,CCDC39
ENSG00000147669,POLR2K,5440,ENSDARG00000075616,polr2k
ENSG00000158901,WFDC8,90199,ENSDARG00000101364,wfikkn1
ENSG00000158901,WFDC8,90199,ENSDARG00000102332,spint1a
ENSG00000150455,TIRAP,114609,ENSDARG00000074371,tirap
ENSG00000167554,ZNF610,162963,ENSDARG00000098424,CABZ01079241.1
ENSG00000196998,WDR45,11152,ENSDARG00000090219,wdr45
ENSG00000207088,SNORA7B,,ENSDARG00000082419,BX537350.1
ENSG00000113441,LNPEP,4012,ENSDARG00000100394,lnpep
ENSG00000166924,NYAP1,222950,ENSDARG00000103123,CR854980.1
ENSG00000154229,PRKCA,5578,ENSDARG00000099841,prkcab
ENSG00000154229,PRKCA,5578,ENSDARG00000115657,prkcaa
ENSG00000171444,MCC,4163,ENSDARG00000105237,mcc
ENSG00000136297,MMD2,221938,ENSDARG00000108505,mmd2b
ENSG00000105711,SCN1B,6324,ENSDARG00000105003,scn1bb
ENSG00000162591,MEGF6,1953,ENSDARG00000074808,megf6b
ENSG00000171109,MFN1,55669,ENSDARG00000011884,MFN1
ENSG00000089094,KDM2B,84678,ENSDARG00000036593,kdm2ba
ENSG00000187790,FANCM,57697,ENSDARG00000112136,CABZ01079748.1
ENSG00000073008,PVR,5817,ENSDARG00000102858,sc:d189
ENSG00000221869,CEBPD,1052,ENSDARG00000087303,cebpd
ENSG00000108557,RAI1,10743,ENSDARG00000076679,rai1
ENSG00000068796,KIF2A,3796,ENSDARG00000109770,CABZ01117348.1
ENSG00000068796,KIF2A,3796,ENSDARG00000043571,KIF2A
ENSG00000105329,TGFB1,7040,ENSDARG00000041502,tgfb1a
ENSG00000067900,ROCK1,6093,ENSDARG00000058993,rock1
ENSG00000132382,MYBBP1A,10514,ENSDARG00000078214,mybbp1a
ENSG00000154162,CDH12,1010,ENSDARG00000103903,LO017650.1
ENSG00000241360,PDXP,57026,ENSDARG00000109823,pdxp
ENSG00000151640,DPYSL4,10570,ENSDARG00000103490,dpysl4
ENSG00000172828,CES3,23491,ENSDARG00000104818,ces2b
ENSG00000172531,PPP1CA,5499,ENSDARG00000099226,CABZ01076667.1
ENSG00000259040,BLOC1S5-TXNDC5,,ENSDARG00000111747,bloc1s5
ENSG00000119878,CRIPT,9419,ENSDARG00000102511,cript
ENSG00000198610,AKR1C4,1109,ENSDARG00000099728,zgc:56622
ENSG00000197892,KIF13B,23303,ENSDARG00000073859,kif13bb
ENSG00000185527,PDE6G,5148,ENSDARG00000101984,pde6gb
ENSG00000185527,PDE6G,5148,ENSDARG00000056791,pde6ga
ENSG00000128272,ATF4,468,ENSDARG00000111939,atf4a
ENSG00000101098,RIMS4,140730,ENSDARG00000059523,rims4
ENSG00000144668,ITGA9,3680,ENSDARG00000032435,itga9
ENSG00000110080,ST3GAL4,6484,ENSDARG00000041006,st3gal4
ENSG00000138385,SSB,6741,ENSDARG00000029252,ssb
ENSG00000125347,IRF1,3659,ENSDARG00000043249,irf1b
ENSG00000083544,TDRD3,81550,ENSDARG00000025421,tdrd3
ENSG00000135972,MRPS9,64965,ENSDARG00000061505,mrps9
ENSG00000140678,ITGAX,3687,ENSDARG00000098899,zmp:0000001082
ENSG00000207613,MIR181C,,ENSDARG00000080758,dre-mir-181a-2
ENSG00000135144,DTX1,1840,ENSDARG00000102042,CABZ01004876.1
ENSG00000115380,EFEMP1,2202,ENSDARG00000059121,EFEMP1
ENSG00000160683,CXCR5,643,ENSDARG00000010514,cxcr5
ENSG00000165457,FOLR2,2350,ENSDARG00000102442,folr
ENSG00000112562,SMOC2,64094,ENSDARG00000088157,smoc2
ENSG00000178999,AURKB,9212,ENSDARG00000037640,aurkb
ENSG00000170323,FABP4,2167,ENSDARG00000101481,rbp5
ENSG00000059804,SLC2A3,6515,ENSDARG00000001937,LO018422.1
ENSG00000111424,VDR,7421,ENSDARG00000112923,CABZ01088036.1
ENSG00000111424,VDR,7421,ENSDARG00000099483,vdra
ENSG00000182919,C11orf54,28970,ENSDARG00000110147,C5H11orf54
ENSG00000142871,CCN1,3491,ENSDARG00000023062,ccn1
ENSG00000166928,MS4A14,84689,ENSDARG00000116378,ms4a17a.17
ENSG00000166928,MS4A14,84689,ENSDARG00000043798,ms4a17a.1
ENSG00000166928,MS4A14,84689,ENSDARG00000043802,ms4a17a.8
ENSG00000166928,MS4A14,84689,ENSDARG00000094854,ms4a17a.9
ENSG00000166928,MS4A14,84689,ENSDARG00000092204,ms4a17a.5
ENSG00000166928,MS4A14,84689,ENSDARG00000105674,ms4a17a.2
ENSG00000166928,MS4A14,84689,ENSDARG00000094809,ms4a17a.11
ENSG00000166928,MS4A14,84689,ENSDARG00000054898,ms4a17a.16
ENSG00000134077,THUMPD3,25917,ENSDARG00000059634,thumpd3
ENSG00000005156,LIG3,3980,ENSDARG00000052553,lig3
ENSG00000107295,SH3GL2,6456,ENSDARG00000039901,sh3gl2b
ENSG00000123352,SPATS2,65244,ENSDARG00000104316,CABZ01078055.1
ENSG00000070614,NDST1,3340,ENSDARG00000103606,ndst1b
ENSG00000284922,AP000812.5,,ENSDARG00000040668,lrrc51
ENSG00000187134,AKR1C1,1645,ENSDARG00000099728,zgc:56622
ENSG00000206077,ZDHHC11B,653082,ENSDARG00000076202,zdhhc11
ENSG00000283705,MIR92A1,,ENSDARG00000104805,dre-mir-92a-1
ENSG00000198795,ZNF521,25925,ENSDARG00000116769,ZNF521
ENSG00000066136,NFYC,4802,ENSDARG00000070151,nfyc
ENSG00000174516,PELI3,246330,ENSDARG00000087452,peli3
ENSG00000158825,CDA,978,ENSDARG00000111188,cdaa
ENSG00000196503,ARL9,132946,ENSDARG00000071881,arl9
ENSG00000072803,FBXW11,23291,ENSDARG00000104806,fbxw11a
ENSG00000109181,UGT2B10,7365,ENSDARG00000093043,ugt2a7
ENSG00000109181,UGT2B10,7365,ENSDARG00000113218,FP236810.2
ENSG00000109181,UGT2B10,7365,ENSDARG00000109611,FP236810.1
ENSG00000109181,UGT2B10,7365,ENSDARG00000054835,ugt5f1
ENSG00000109181,UGT2B10,7365,ENSDARG00000116986,zgc:172315
ENSG00000109181,UGT2B10,7365,ENSDARG00000110614,ugt2a7
ENSG00000175535,PNLIP,5406,ENSDARG00000034667,CABZ01090041.1
ENSG00000108924,HLF,3131,ENSDARG00000074752,hlfa
ENSG00000177156,TALDO1,6888,ENSDARG00000103369,taldo1
ENSG00000189057,FAM111B,374393,ENSDARG00000101104,FP102192.1
ENSG00000122140,MRPS2,51116,ENSDARG00000103198,mrps2
ENSG00000139625,MAP3K12,7786,ENSDARG00000103651,map3k12
ENSG00000207730,MIR200B,406984,ENSDARG00000081399,dre-mir-200a
ENSG00000207730,MIR200B,406984,ENSDARG00000081868,dre-mir-200b
ENSG00000207730,MIR200B,406984,ENSDARG00000080489,dre-mir-141
ENSG00000207730,MIR200B,406984,ENSDARG00000080713,dre-mir-200c
ENSG00000265236,SNORD84,,ENSDARG00000083150,CR792441.2
ENSG00000265236,SNORD84,,ENSDARG00000115970,CR792441.6
ENSG00000265236,SNORD84,,ENSDARG00000111793,CR792441.5
ENSG00000265236,SNORD84,,ENSDARG00000110554,CR792441.4
ENSG00000138375,SMARCAL1,50485,ENSDARG00000102265,smarcal1
ENSG00000227051,C14orf132,56967,ENSDARG00000108781,C14orf132
ENSG00000138623,SEMA7A,8482,ENSDARG00000098508,CABZ01111959.1
ENSG00000223004,AC106821.2,,ENSDARG00000080698,AL954715.3
ENSG00000082397,EPB41L3,23136,ENSDARG00000019917,epb41l3b
ENSG00000082397,EPB41L3,23136,ENSDARG00000002255,epb41l3a
ENSG00000170291,ELP5,23587,ENSDARG00000067918,elp5
ENSG00000106771,TMEM245,23731,ENSDARG00000108060,LO017771.1
ENSG00000118707,TGIF2,60436,ENSDARG00000112895,FO834857.1
ENSG00000147246,HTR2C,3358,ENSDARG00000013210,htr2cl2
ENSG00000206630,SNORD60,,ENSDARG00000105055,CABZ01000633.3
ENSG00000206630,SNORD60,,ENSDARG00000109652,CR855320.4
ENSG00000206630,SNORD60,,ENSDARG00000099827,CABZ01000633.1
ENSG00000206630,SNORD60,,ENSDARG00000115288,CR855320.6
ENSG00000206630,SNORD60,,ENSDARG00000100696,CABZ01000633.2
ENSG00000206630,SNORD60,,ENSDARG00000115102,CR855320.5
ENSG00000206432,TMEM200C,645369,ENSDARG00000116727,CABZ01081294.2
ENSG00000206432,TMEM200C,645369,ENSDARG00000101172,TMEM200C
ENSG00000207695,MIR184,,ENSDARG00000083498,dre-mir-184-2
ENSG00000207695,MIR184,,ENSDARG00000081763,dre-mir-184-1
ENSG00000139835,GRTP1,79774,ENSDARG00000029936,grtp1a
ENSG00000027697,IFNGR1,3459,ENSDARG00000087131,ifnlr1
ENSG00000207935,MIR204,406987,ENSDARG00000081105,dre-mir-204-1
ENSG00000205356,TECPR1,25851,ENSDARG00000074086,tecpr1b
ENSG00000205356,TECPR1,25851,ENSDARG00000062515,tecpr1a
ENSG00000185800,DMWD,1762,ENSDARG00000006585,DMWD
ENSG00000176171,BNIP3,664,ENSDARG00000099961,bnip3
ENSG00000125730,C3,718,ENSDARG00000093198,c3a.4
ENSG00000125730,C3,718,ENSDARG00000043719,c3a.6
ENSG00000140403,DNAJA4,55466,ENSDARG00000051762,CABZ01080568.1
ENSG00000107036,RIC1,57589,ENSDARG00000108298,RIC1
ENSG00000165996,HACD1,9200,ENSDARG00000103744,hacd1
ENSG00000196083,IL1RAP,3556,ENSDARG00000114719,CABZ01068246.1
ENSG00000164615,CAMLG,819,ENSDARG00000100409,camlg
ENSG00000284190,MIR21,406991,ENSDARG00000080484,dre-mir-21-2
ENSG00000284190,MIR21,406991,ENSDARG00000082187,dre-mir-21-1
ENSG00000165533,TTC8,123016,ENSDARG00000099481,ttc8
ENSG00000122779,TRIM24,8805,ENSDARG00000103350,trim24
ENSG00000205155,PSENEN,55851,ENSDARG00000068698,psenen
ENSG00000085382,HACE1,57531,ENSDARG00000062280,hace1
ENSG00000104129,DNAJC17,55192,ENSDARG00000104959,dnajc17
ENSG00000144591,GMPPA,29926,ENSDARG00000024112,gmppaa
ENSG00000126231,PROZ,8858,ENSDARG00000037783,proza
ENSG00000172824,CES4A,283848,ENSDARG00000079251,nlgn2b
ENSG00000065833,ME1,4199,ENSDARG00000099419,CABZ01025780.1
ENSG00000070193,FGF10,2255,ENSDARG00000100475,fgf10b
ENSG00000228716,DHFR,1719,ENSDARG00000068876,zgc:153031
ENSG00000055483,AC022966.1,57602,ENSDARG00000032327,usp36
ENSG00000119946,CNNM1,26507,ENSDARG00000078087,CNNM1
ENSG00000034971,MYOC,4653,ENSDARG00000021789,myoc
ENSG00000131370,SH3BP5,9467,ENSDARG00000100529,sh3bp5a
ENSG00000131370,SH3BP5,9467,ENSDARG00000103978,sh3bp5b
ENSG00000132821,VSTM2L,128434,ENSDARG00000098289,vstm2l
ENSG00000166037,CEP57,9702,ENSDARG00000067668,cep57
ENSG00000171016,PYGO1,26108,ENSDARG00000098687,pygo1
ENSG00000196329,GIMAP5,55340,ENSDARG00000109662,BX005442.2
ENSG00000196329,GIMAP5,55340,ENSDARG00000109888,CR388047.2
ENSG00000196329,GIMAP5,55340,ENSDARG00000109940,BX004816.3
ENSG00000134533,RERG,85004,ENSDARG00000104632,RERG
ENSG00000111907,TPD52L1,7164,ENSDARG00000042548,tpd52l1
ENSG00000248333,CDK11B,984,ENSDARG00000102546,cdk11b
ENSG00000143382,ADAMTSL4,54507,ENSDARG00000063407,LO018340.1
ENSG00000154678,PDE1C,5137,ENSDARG00000090398,CABZ01067973.1
ENSG00000135424,ITGA7,3679,ENSDARG00000109859,CABZ01072242.1
ENSG00000283165,MIR203B,,ENSDARG00000083357,dre-mir-203b
ENSG00000283165,MIR203B,,ENSDARG00000081779,dre-mir-203a
ENSG00000136942,RPL35,11224,ENSDARG00000018334,rpl35
ENSG00000171574,ZNF584,201514,ENSDARG00000098424,CABZ01079241.1
ENSG00000079134,THOC1,9984,ENSDARG00000088246,thoc1
ENSG00000136068,FLNB,2317,ENSDARG00000098374,FLNB
ENSG00000136068,FLNB,2317,ENSDARG00000112527,FP325130.1
ENSG00000177291,GJD4,219770,ENSDARG00000116895,BX004842.2
ENSG00000131725,WDR44,54521,ENSDARG00000060249,wdr44
ENSG00000163795,ZNF513,130557,ENSDARG00000101203,znf513b
ENSG00000185585,OLFML2A,169611,ENSDARG00000113533,CABZ01074363.1
ENSG00000135913,USP37,57695,ENSDARG00000040990,usp37
ENSG00000119715,ESRRB,2103,ENSDARG00000100847,esrrb
ENSG00000212366,RNU6-1246P,,ENSDARG00000085400,CR388002.1
ENSG00000212366,RNU6-1246P,,ENSDARG00000102779,CU856253.1
ENSG00000212366,RNU6-1246P,,ENSDARG00000080404,BX004779.1
ENSG00000111802,TDP2,51567,ENSDARG00000069941,tdp2a
ENSG00000141349,G6PC3,92579,ENSDARG00000020371,g6pc3
ENSG00000152404,CWF19L2,143884,ENSDARG00000091760,cwf19l2
ENSG00000152404,CWF19L2,143884,ENSDARG00000111876,CABZ01048392.1
ENSG00000181827,RFX7,64864,ENSDARG00000103691,rfx7b
ENSG00000105737,GRIK5,2901,ENSDARG00000111980,LO018585.2
ENSG00000184014,DENND5A,23258,ENSDARG00000017006,dennd5a
ENSG00000144791,LIMD1,8994,ENSDARG00000112073,CABZ01043953.1
ENSG00000144791,LIMD1,8994,ENSDARG00000110954,CABZ01043952.1
ENSG00000227471,AKR1B15,441282,ENSDARG00000099728,zgc:56622
ENSG00000181544,FANCB,2187,ENSDARG00000067596,fancb
ENSG00000101199,ARFGAP1,55738,ENSDARG00000101616,arfgap1
ENSG00000226372,DCAF8L1,139425,ENSDARG00000000324,dcaf8
ENSG00000164645,TEX47,219557,ENSDARG00000053520,LO017829.1
ENSG00000119929,CUTC,51076,ENSDARG00000077306,cutc
ENSG00000259784,AC093525.1,,ENSDARG00000100376,amdhd2
ENSG00000172346,CSDC2,27254,ENSDARG00000100167,CSDC2
ENSG00000110076,NRXN2,9379,ENSDARG00000113112,NRXN2
ENSG00000089169,RPH3A,22895,ENSDARG00000063436,rph3aa
ENSG00000089169,RPH3A,22895,ENSDARG00000105490,rph3ab
ENSG00000114739,ACVR2B,93,ENSDARG00000103108,acvr2bb
ENSG00000213996,TM6SF2,53345,ENSDARG00000105208,zgc:85843
ENSG00000134278,SPIRE1,56907,ENSDARG00000038445,spire1b
ENSG00000208012,MIRLET7F2,,ENSDARG00000083425,dre-let-7g-2
ENSG00000208012,MIRLET7F2,,ENSDARG00000083280,dre-let-7g-1
ENSG00000162761,LMX1A,4009,ENSDARG00000077915,lmx1al
ENSG00000213533,STIMATE,375346,ENSDARG00000013694,stimate
ENSG00000239672,NME1,4830,ENSDARG00000103791,nme2b.1
ENSG00000239672,NME1,4830,ENSDARG00000099420,nme2b.2
ENSG00000200084,SNORD68,,ENSDARG00000104104,SNORD68
ENSG00000200084,SNORD68,,ENSDARG00000102909,CU683900.2
ENSG00000104883,PEX11G,92960,ENSDARG00000025559,pex11g
ENSG00000106236,NPTX2,4885,ENSDARG00000037794,nptx2a
ENSG00000164100,NDST3,9348,ENSDARG00000099149,hs3st3b1a
ENSG00000070731,ST6GALNAC2,10610,ENSDARG00000101405,CABZ01084230.1
ENSG00000156140,ADAMTS3,9508,ENSDARG00000060127,adamts3
ENSG00000035403,VCL,7414,ENSDARG00000098695,vclb
ENSG00000271303,SRXN1,140809,ENSDARG00000079160,srxn1
ENSG00000133424,LARGE1,9215,ENSDARG00000005126,large1
ENSG00000251201,TMED7-TICAM2,100302736,ENSDARG00000046022,tmed7
ENSG00000201021,RNU6-743P,,ENSDARG00000085130,BX470072.1
ENSG00000105499,PLA2G4C,8605,ENSDARG00000033355,zgc:101699
ENSG00000105499,PLA2G4C,8605,ENSDARG00000101721,LO018584.1
ENSG00000105499,PLA2G4C,8605,ENSDARG00000045982,si:ch73-55i23.1
ENSG00000162104,ADCY9,115,ENSDARG00000103847,CR339059.1
ENSG00000135220,UGT2A3,79799,ENSDARG00000093043,ugt2a7
ENSG00000135220,UGT2A3,79799,ENSDARG00000113218,FP236810.2
ENSG00000135220,UGT2A3,79799,ENSDARG00000109611,FP236810.1
ENSG00000135220,UGT2A3,79799,ENSDARG00000054835,ugt5f1
ENSG00000135220,UGT2A3,79799,ENSDARG00000116986,zgc:172315
ENSG00000135220,UGT2A3,79799,ENSDARG00000110614,ugt2a7
ENSG00000128656,CHN1,1123,ENSDARG00000101735,chn1
ENSG00000113282,CLINT1,9685,ENSDARG00000089914,clint1b
ENSG00000163508,EOMES,8320,ENSDARG00000104243,eomesb
ENSG00000163508,EOMES,8320,ENSDARG00000006640,eomesa
ENSG00000120440,TTLL2,83887,ENSDARG00000077853,ttll2
ENSG00000160868,CYP3A4,1576,ENSDARG00000103295,cyp3a65
ENSG00000163746,PLSCR2,57047,ENSDARG00000102460,si:ch73-170d6.4
ENSG00000163746,PLSCR2,57047,ENSDARG00000100828,CU929150.2
ENSG00000005339,CREBBP,1387,ENSDARG00000112452,crebbpb
ENSG00000163516,ANKZF1,55139,ENSDARG00000041904,ankzf1
ENSG00000109323,MANBA,4126,ENSDARG00000008238,manba
ENSG00000188883,KLRG2,346689,ENSDARG00000074732,BX682234.1
ENSG00000166780,BMERB1,89927,ENSDARG00000086706,BMERB1
ENSG00000252517,AC006196.1,,ENSDARG00000082833,CR381647.2
ENSG00000252517,AC006196.1,,ENSDARG00000081030,CR381647.1
ENSG00000249948,GBA3,57733,ENSDARG00000031150,gba3
ENSG00000146376,ARHGAP18,93663,ENSDARG00000074740,arhgap18
ENSG00000120805,ARL1,400,ENSDARG00000101680,arl1
ENSG00000102144,PGK1,5230,ENSDARG00000054191,pgk1
ENSG00000151746,BICD1,636,ENSDARG00000098551,CABZ01085700.1
ENSG00000137098,SPAG8,26206,ENSDARG00000103843,spag8
ENSG00000105967,TFEC,22797,ENSDARG00000098745,tfec
ENSG00000004776,HSPB6,126393,ENSDARG00000077236,hspb6
ENSG00000100417,PMM1,5372,ENSDARG00000038398,pmm1
ENSG00000100417,PMM1,5372,ENSDARG00000115870,CABZ01117706.1
ENSG00000078795,PKD2L2,27039,ENSDARG00000030417,pkd1a
ENSG00000148248,SURF4,6836,ENSDARG00000104647,surf4
ENSG00000266086,AC015813.2,,ENSDARG00000017843,srsf1b
ENSG00000170624,SGCD,6444,ENSDARG00000098573,sgcd
ENSG00000168955,TM4SF20,79853,ENSDARG00000090943,CABZ01033205.1
ENSG00000165516,KLHDC2,23588,ENSDARG00000104864,klhdc2
ENSG00000284329,MIR9-3,,ENSDARG00000082766,dre-mir-9-6
ENSG00000187475,H1-6,3010,ENSDARG00000076766,zgc:163061
ENSG00000187475,H1-6,3010,ENSDARG00000075538,zgc:163061
ENSG00000103160,HSDL1,83693,ENSDARG00000041736,hsdl1
ENSG00000101349,PAK5,57144,ENSDARG00000030154,pak7
ENSG00000148680,HTR7,3363,ENSDARG00000099854,HTR7
ENSG00000164535,DAGLB,221955,ENSDARG00000089888,daglb
ENSG00000255690,TRIL,9865,ENSDARG00000100791,tril
ENSG00000117115,PADI2,11240,ENSDARG00000044167,padi2
ENSG00000205302,SNX2,6643,ENSDARG00000104128,snx2
ENSG00000107447,DNTT,1791,ENSDARG00000104792,dntt
ENSG00000207782,MIR150,406942,ENSDARG00000081593,FP236454.1
ENSG00000091010,POU4F3,5459,ENSDARG00000006206,pou4f3
ENSG00000115602,IL1RL1,9173,ENSDARG00000101527,CU855885.1
ENSG00000137709,POU2F3,25833,ENSDARG00000052387,pou2f3
ENSG00000163347,CLDN1,9076,ENSDARG00000040045,cldn1
ENSG00000154845,PPP4R1,9989,ENSDARG00000101316,ppp4r1
ENSG00000252145,RNU6-1225P,,ENSDARG00000104896,CABZ01017718.8
ENSG00000252145,RNU6-1225P,,ENSDARG00000111566,BX908777.2
ENSG00000252145,RNU6-1225P,,ENSDARG00000114761,CR381657.6
ENSG00000252145,RNU6-1225P,,ENSDARG00000113672,BX465195.6
